0,-0.1032763820516032
1,0.03660381241215177
2,0.00655000999322456
3,0.023512556725335216
4,0.005149286134005993
5,0.01693339914341784
6,0.007995055814646223
7,0.019849104810653637
8,0.01736000837850423
9,0.02641135520022226
10,0.023168319301840466
11,0.03039058547273857
12,0.026526381708971213
13,0.030965446108564047
14,0.028338216484728514
15,0.030940279045128777
16,0.019504589807777434
17,0.019919210505182878
18,0.012757638416439423
19,0.010949627086289838
20,0.007199333058276243
21,0.00930391292865958
22,0.0075650022830398055
23,0.009816566614061217
24,0.008327392328120988
25,0.011723959902885968
26,0.009618913403633743
27,0.010000219956531824
28,0.004301226904935742
29,0.0018401433857744057
30,-0.002177553967377309
31,-0.002018962316269751
32,-0.004429355736926925
33,-0.004692813267463382
34,-0.006941726834774771
35,-0.006328820750332444
36,-0.009331472056591674
37,-0.010535455069800744
38,-0.017787504927204406
39,-0.021907330695526608
40,-0.02314193866286549
41,-0.01836966256900917
42,-0.014656601830609472
43,-0.01056624000881933
44,-0.011006034476664601
45,-0.010681443020820003
46,-0.014065998349428985
47,-0.01565130098980498
48,-0.020475116221409986
49,-0.02313643127909585
50,-0.02800719473642905
51,-0.03255614967555963
52,-0.04070628404327066
53,-0.04665418832326522
54,-0.051648212224398665
55,-0.053648374568411594
56,-0.056881903702489967
57,-0.057961641592884465
58,-0.06207315560498717
59,-0.06477610753165518
60,-0.0689643024368547
61,-0.07241462810790154
62,-0.07704094816772354
63,-0.07844229281414195
64,-0.08087792962399244
65,-0.08151019662755124
66,-0.08369980585975952
67,-0.08368381308041217
68,-0.08525463500915197
69,-0.08547711670878273
70,-0.08766322691613637
71,-0.08915001243001527
72,-0.09127379777923324
73,-0.09230236696285614
74,-0.09496761911804326
75,-0.09497088664049544
76,-0.09244355974656306
77,-0.09208227157585577
78,-0.09288863663892614
79,-0.09371409624157873
80,-0.09600530386129319
81,-0.09741757786486675
82,-0.10020378372653643
83,-0.10769372747832444
84,-0.11768453266238289
85,-0.12093549101454745
86,-0.12348791072585363
87,-0.12477652628656291
88,-0.1280749223872805
89,-0.12967384513534874
90,-0.1324275319887152
91,-0.13281050973555517
92,-0.13418567802431294
93,-0.13435373505578438
94,-0.13626725164063627
95,-0.13705279567749534
96,-0.13891363301403248
97,-0.14060280287764618
98,-0.14283701409957236
99,-0.1431491270239485
100,-0.14381457808091178
101,-0.14369237644428817
102,-0.1452366974604546
103,-0.1471853010274144
104,-0.1485755072441905
105,-0.1472347986704664
106,-0.14601536567933632
107,-0.14434470924121753
108,-0.14574074875557727
109,-0.14628649565981042
110,-0.1484902499472151
111,-0.14882516596660694
112,-0.1486313230874104
113,-0.14771004546487035
114,-0.14754725222873344
115,-0.14652668367811902
116,-0.14691148160496276
117,-0.14657115301010717
118,-0.14804399500426677
119,-0.15094953454878074
120,-0.15510464622774126
121,-0.15748337140238106
122,-0.1599629351229269
123,-0.16274528999603538
124,-0.16749656127840945
125,-0.1726092798101778
126,-0.17825909829971043
127,-0.180385848556922
128,-0.18195330539558235
129,-0.1832023042635867
130,-0.18556943368397952
131,-0.18629028448448343
132,-0.18698764042869923
133,-0.1871853199178564
134,-0.18752254065659724
135,-0.1877685406996926
136,-0.1917121035685182
